PRODUCT_NAME,BARCODE_NUMBER,MRP_PRICE,PRODUCT_IMAGE_LINK
"Lakme Absolute White Intense Liquid Concealer, Rose Fair, 5.4ml",8901030686528,549.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_Absolute_White_Intense_Liquid_Concealer_Rose_Fair_54ml.jpg
"Pond's Age Miracle Cell ReGen Day Cream SPF 18 PA++, 10g",8901030690747,96.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/P/o/Pond_s_Age_Miracle_Cell_ReGen_Day_Cream_SPF_18_PA_10g.jpg
"Lakme 9 to 5 Naturale Gel Kajal, Black, 3 g",8901030693120,365.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_9_to_5_Naturale_Gel_Kajal_Black_3_g.jpg
"Lakme 9 to 5 Naturale Finishing Powder, Universal Shade, 8g",8901030693144,419.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_9_to_5_Naturale_Finishing_Powder_Universal_Shade_8g.jpg
"Lakme 9 to 5 Naturale Foundation Drops, Natural Almond, 18ml",8901030694219,499.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_9_to_5_Naturale_Foundation_Drops_Natural_Almond_18ml.jpg
"Lakmé 9 to 5 Naturale Gel Eye Liner, Olive Green, 1.14g",8901030695971,474.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_9_to_5_Naturale_Gel_Eye_Liner_Olive_Green_114g.jpg
"Lakme 9 to 5 Naturale Gel Eye Liner, Plum Red, 1.14g",8901030696114,474.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_9_to_5_Naturale_Gel_Eye_Liner_Plum_Red_114g.jpg
"Pond's Gold Radiance Youthful Night Repair Cream, 50g",8901030698910,"1,198.00",https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/P/o/Pond_s_Gold_Radiance_Youthful_Night_Repair_Cream_50g.jpg
"Lakme Absolute Ideal Tone Refinishing Day Crème SPF 50, 30 ml",8901030698965,900.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_Absolute_Ideal_Tone_Refinishing_Day_Cr_me_SPF_50_30_ml.jpg
"Lakme Absolute Matte Melt Liquid Lip Color, Wine N Dine, 6ml",8901030699887,730.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_Absolute_Matte_Melt_Liquid_Lip_Color_Wine_N_Dine_6ml.jpg
"Lakmé Kareena Kapoor Khan Absolute Pout Definer, Angel Pink, 2.5g",8901030700309,"1,150.00",https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_Kareena_Kapoor_Khan_Absolute_Pout_Definer_Angel_Pink_25g.jpg
"Lakme Kareena Kapoor Khan Absolute Face Contour, Natural Light, 0.5g",8901030701108,"1,250.00",https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_Kareena_Kapoor_Khan_Absolute_Face_Contour_Natural_Light_05g.jpg
"Lakme 9 to 5 Weightless Mousse Foundation, Rose Ivory, 25g",8901030708015,549.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_9_to_5_Weightless_Mousse_Foundation_Rose_Ivory_25g.jpg
"POND'S BB+ Cream, Instant Spot Coverage + Natural Glow, 02 Medium, 50 g",8901030708824,355.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/P/O/POND_S_BB_Cream_Instant_Spot_Coverage_Natural_Glow_02_Medium_50_g.jpg
ELLE 18 SILK LIPSTICK W51,8901030709166,99.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/E/L/ELLE_18_SILK_LIPSTICK_W51.jpg
"Elle18 Color Pops Silk Lipstick, W52, 4.3 g",8901030709197,79.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/E/l/Elle18_Color_Pops_Silk_Lipstick_W52_43_g.jpg
"Lakmé Kareena Kapoor Khan Absolute Lash Definer, Black, 15ml",8901030710056,"1,050.00",https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakm_Kareena_Kapoor_Khan_Absolute_Lash_Definer_Black_15ml.jpg
"Lakmé 9 to 5 Naturale Balm Compact Shade 1, 8 g",8901030714634,599.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakm_9_to_5_Naturale_Balm_Compact_Shade_1_8_g.jpg
Lakmé 9to5 Naturale Balm Compact (Infused with Aloe Vera & Green Tea Extract) 8.5g (03 Silky Golden),8901030714658,599.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_9to5_Naturale_Balm_Compact_Infused_with_Aloe_Vera_Green_Tea_Extract_85g_03_Silky_Golden.jpg
"Lakmé 9 to 5 Naturale Balm Compact Shade 4, 8 g",8901030714665,569.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakm_9_to_5_Naturale_Balm_Compact_Shade_4_8_g.jpg
"Pond's Light Moisturiser, 250ml",8901030714689,248.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/P/o/Pond_s_Light_Moisturiser_250ml.jpg
"Lakme Color Crush Nail Art, U2, 6ml",8901030715679,150.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_Color_Crush_Nail_Art_U2_6ml.jpg
"Lakme Color Crush Nail Art, U3, 6ml",8901030715686,154.00,https://www.kiranamarket.com/pub/static/frontend/Smartwave/porto/en_US/Magento_Catalog/images/product/placeholder/thumbnail.jpg
"Lakme Color Crush, Nail Art, C1, 6ml",8901030715709,154.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_Color_Crush_Nail_Art_C1_6ml.jpg
"Lakme Color Crush Nail Art, C2, 6ml",8901030715716,154.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_Color_Crush_Nail_Art_C2_6ml.jpg
"Lakme Color Crush Nail Art, C4, 6ml",8901030715730,140.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_Color_Crush_Nail_Art_C4_6ml.jpg
"Lakme Crush Color Nailart, C6, 6ml",8901030715754,154.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_Crush_Color_Nailart_C6_6ml.jpg
"Lakme Nailart, Color Crush, 6ml",8901030715761,150.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_Nailart_Color_Crush_6ml.jpg
"Lakme Color Crush Nailart, G4, 6ml",8901030715778,154.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_Color_Crush_Nailart_G4_6ml.jpg
"Lakme Color Crush Nailart, G6, 6ml",8901030715792,148.00,https://www.kiranamarket.com/pub/static/frontend/Smartwave/porto/en_US/Magento_Catalog/images/product/placeholder/thumbnail.jpg
"Lakme Color Crush Nailart, S1, 6ml",8901030715846,154.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_Color_Crush_Nailart_S1_6ml.jpg
"Lakme Color Crush Nail Art, S2, 6ml",8901030715853,154.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_Color_Crush_Nail_Art_S2_6ml.jpg
"Lakme Color Crush Nailart, S3, 6ml",8901030715860,150.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_Color_Crush_Nailart_S3_6ml.jpg
"Lakme Color Crush Nailart, S4, 6ml",8901030715891,154.00,https://www.kiranamarket.com/pub/static/frontend/Smartwave/porto/en_US/Magento_Catalog/images/product/placeholder/thumbnail.jpg
"Lakme Color Crush Nail Art, S5, 6ml",8901030715907,154.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_Color_Crush_Nail_Art_S5_6ml.jpg
"Lakme Color Crush Nail Art, S6, 6ml",8901030715914,154.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_Color_Crush_Nail_Art_S6_6ml.jpg
"Lakme Color Crush Nailart, S8, 6ml",8901030715938,154.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_Color_Crush_Nailart_S8_6ml.jpg
"Lakme 9 To 5 Pure Rouge Blusher, Coral Punch, 6 g",8901030716126,419.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_9_To_5_Pure_Rouge_Blusher_Coral_Punch_6_g.jpg
"Lakme 9 To 5 Pure Rouge Blusher, Nude Flush, 6 g",8901030716133,450.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_9_To_5_Pure_Rouge_Blusher_Nude_Flush_6_g.jpg
"Lakme Insta Eye Liner, Golden, 9 ml",8901030719172,119.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_Insta_Eye_Liner_Golden_9_ml.jpg
"Lakme Insta Eye Liner, Green, Water Resistant, Long-Lasting, 9 ml",8901030719226,119.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_Insta_Eye_Liner_Green_Water_Resistant_Long-Lasting_9_ml.jpg
"Lakme Absolute Matte Ultimate Lip Color with Argan Oil, Red Extreme, 3.4 g",8901030724268,780.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_Absolute_Matte_Ultimate_Lip_Color_with_Argan_Oil_Red_Extreme_34_g.jpg
"Lakme Absolute Matte Ultimate Lip Color with Argan Oil, Petal Pink, 3.4 g",8901030724275,780.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_Absolute_Matte_Ultimate_Lip_Color_with_Argan_Oil_Petal_Pink_34_g.jpg
"Lakme Absolute Matte Ultimate Lip Color with Argan Oil, Rose Pink, 3.4 g",8901030724282,780.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_Absolute_Matte_Ultimate_Lip_Color_with_Argan_Oil_Rose_Pink_34_g.jpg
"Lakme Absolute Matte Ultimate Lip Color with Argan Oil, Berry Boost, 3.4 g",8901030724305,780.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_Absolute_Matte_Ultimate_Lip_Color_with_Argan_Oil_Berry_Boost_34_g.jpg
"Lakme Absolute Matte Ultimate Lip Color with Argan Oil, Delicious Plum, 3.4 g",8901030724411,445.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_Absolute_Matte_Ultimate_Lip_Color_with_Argan_Oil_Delicious_Plum_34_g.jpg
"Lakme Absolute Matte Ultimate Lip Color with Argan Oil, Orange Country, 3.4 g",8901030724459,780.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_Absolute_Matte_Ultimate_Lip_Color_with_Argan_Oil_Orange_Country_34_g.jpg
"Elle18 Lasting Glow Compact (9 g, Pearl)",8901030724985,95.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/E/l/Elle18_Lasting_Glow_Compact_9_g_Pearl.jpg
"Elle18 Lasting Glow Compact (Marble, 9 g)",8901030724992,99.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/E/l/Elle18_Lasting_Glow_Compact_Marble_9_g.jpg
"Elle 18 Lasting Glow Compact, Shell, 9 g",8901030725005,95.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/E/l/Elle_18_Lasting_Glow_Compact_Shell_9_g.jpg
"Elle18 Lasting Glow Compact (Coral, 9 g)",8901030725012,95.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/E/l/Elle18_Lasting_Glow_Compact_Coral_9_g.jpg
"Lakme Absolute Under Cover Gel Face Primer, White, 30 g",8901030725692,500.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_Absolute_Under_Cover_Gel_Face_Primer_White_30_g.jpg
"Lakme All In One Pan-Cake, Natural Pearl, 8 g",8901030727900,200.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_All_In_One_Pan-Cake_Natural_Pearl_8_g.jpg
"Lakme All In One Pan-Cake, Natural Marble, 8 g",8901030727917,189.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_All_In_One_Pan-Cake_Natural_Marble_8_g.jpg
"Lakme All In One Pan-Cake, Natural Shell, 8 g",8901030727924,219.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_All_In_One_Pan-Cake_Natural_Shell_8_g.jpg
"Lakme All In One Pan-Cake, Natural Coral, 8 g",8901030727931,210.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_All_In_One_Pan-Cake_Natural_Coral_8_g.jpg
"Elle18 Color Pops Matte Lipstick R37, Ravishing Red, 4.3 g",8901030728372,82.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/E/l/Elle18_Color_Pops_Matte_Lipstick_R37_Ravishing_Red_43_g.jpg
"Elle18 Color Pops Matte Lipstick R38, Pink Spice, 4.3 g",8901030728389,95.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/E/l/Elle18_Color_Pops_Matte_Lipstick_R38_Pink_Spice_43_g.jpg
"Elle18 Color Pops Matte Lipstick C61 Pink Berry, 4.3 g",8901030728402,84.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/E/l/Elle18_Color_Pops_Matte_Lipstick_C61_Pink_Berry_43_g.jpg
"Elle18 Color Pops Matte Lipstick P212, Fiery Pink, 4.3 g",8901030728426,85.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/E/l/Elle18_Color_Pops_Matte_Lipstick_P212_Fiery_Pink_43_g.jpg
"Lakme Absolute Skin Natural Mousse Mattreal Foundation, Medium Caramel, 25g",8901030732799,670.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_Absolute_Skin_Natural_Mousse_Mattreal_Foundation_Medium_Caramel_25g.jpg
"Lakme Absolute Skin Natural Mousse Mattreal Foundation, Medium Toffee, 25g",8901030732836,695.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_Absolute_Skin_Natural_Mousse_Mattreal_Foundation_Medium_Toffee_25g.jpg
"Lakme Absolute Argan Oil Radiance Oil-In Gel, 50 g",8901030733512,598.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_Absolute_Argan_Oil_Radiance_Oil-In_Gel_50_g.jpg
"POND'S SPF 50 Sun Protect Non-Oily Sunscreen, 80 g",8901030733987,295.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/P/O/POND_S_SPF_50_Sun_Protect_Non-Oily_Sunscreen_80_g.jpg
"Lakme 9 to 5 Primer + Gloss Nail Colour, Ruby Rush, 6 ml",8901030735769,179.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_9_to_5_Primer_Gloss_Nail_Colour_Ruby_Rush_6_ml.jpg
"Lakme 9 to 5 Primer + Gloss Nail Colour, Mulberry Bush, 6 ml",8901030735783,179.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_9_to_5_Primer_Gloss_Nail_Colour_Mulberry_Bush_6_ml.jpg
"Lakme 9 to 5 Primer + Gloss Nail Colour, Nude Flush, 6 ml",8901030735790,179.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_9_to_5_Primer_Gloss_Nail_Colour_Nude_Flush_6_ml.jpg
"Lakme 9 to 5 Primer + Gloss Nail Colour, Caramel Case, 6 ml",8901030735806,171.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_9_to_5_Primer_Gloss_Nail_Colour_Caramel_Case_6_ml.jpg
"Lakme 9 to 5 Primer + Gloss Nail Colour, Woody Desk, 6 ml",8901030735813,174.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_9_to_5_Primer_Gloss_Nail_Colour_Woody_Desk_6_ml.jpg
"Lakme 9 to 5 Primer + Gloss Nail Colour, Berry Business, 6 ml",8901030735820,179.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_9_to_5_Primer_Gloss_Nail_Colour_Berry_Business_6_ml.jpg
"Lakme 9 to 5 Primer + Gloss Nail Colour, Rose Crush, 6 ml",8901030735844,169.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_9_to_5_Primer_Gloss_Nail_Colour_Rose_Crush_6_ml.jpg
"Lakme 9 to 5 Primer + Gloss Nail Colour, Magenta Mix, 6 ml",8901030735851,179.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_9_to_5_Primer_Gloss_Nail_Colour_Magenta_Mix_6_ml.jpg
"Lakme 9 to 5 Primer + Gloss Nail Colour, Pink Pace, 6 ml",8901030735868,178.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_9_to_5_Primer_Gloss_Nail_Colour_Pink_Pace_6_ml.jpg
"Lakme 9 to 5 Primer + Gloss Nail Colour, Mustard Master, 6 ml",8901030735875,179.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_9_to_5_Primer_Gloss_Nail_Colour_Mustard_Master_6_ml.jpg
"Lakme 9 to 5 Primer + Gloss Nail Colour, Lime Treat, 6 ml",8901030735905,179.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_9_to_5_Primer_Gloss_Nail_Colour_Lime_Treat_6_ml.jpg
"Lakme 9 to 5 Primer + Gloss Nail Colour, Teal Deal, 6 ml",8901030735929,179.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_9_to_5_Primer_Gloss_Nail_Colour_Teal_Deal_6_ml.jpg
"Lakme 9 to 5 Primer + Gloss Nail Colour, Blue Scape, 6 ml",8901030735943,179.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_9_to_5_Primer_Gloss_Nail_Colour_Blue_Scape_6_ml.jpg
"Lakme 9 to 5 Primer + Gloss Nail Colour, Top Coat, 6 ml",8901030735974,179.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_9_to_5_Primer_Gloss_Nail_Colour_Top_Coat_6_ml.jpg
"Lakme Absolute Ideal Tone Refinishing Night Concentrate, 15 ml",8901030736490,"1,100.00",https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_Absolute_Ideal_Tone_Refinishing_Night_Concentrate_15_ml.jpg
"Lakme Absolute Matte Revolution Lip Color, 104 Blushing Red, 3.5 g",8901030739972,780.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_Absolute_Matte_Revolution_Lip_Color_104_Blushing_Red_35_g.jpg
"Lakme Absolute Matte Revolution Lip Color, 201 Insane Pink, 3.5 g",8901030739989,780.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_Absolute_Matte_Revolution_Lip_Color_201_Insane_Pink_35_g.jpg
"Pond's Vitamin Micellar Water Brightening Rose, 250 ml",8901030743764,289.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/P/o/Pond_s_Vitamin_Micellar_Water_Brightening_Rose_250_ml.jpg
"Ponds Vitamin Micellar Water D-Toxx Charcoal, 250 ml",8901030743856,259.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/P/o/Ponds_Vitamin_Micellar_Water_D-Toxx_Charcoal_250_ml.jpg
"Ponds Vitamin Micellar Water Hydrating Aloe Vera, 250 ml",8901030743887,270.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/P/o/Ponds_Vitamin_Micellar_Water_Hydrating_Aloe_Vera_250_ml.jpg
"Lakme Absolute Argan Oil Radiance Night Revival Eye Cream, 15 g",8901030743955,555.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_Absolute_Argan_Oil_Radiance_Night_Revival_Eye_Cream_15_g.jpg
"Elle 18 Lasting Glow Foundation, 01 Pearl, Pearl, 27 ml",8901030747809,99.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/E/l/Elle_18_Lasting_Glow_Foundation_01_Pearl_Pearl_27_ml.jpg
"Elle 18 Lasting Glow Foundation, 02 Marble, Marble, 27 ml",8901030747823,99.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/E/l/Elle_18_Lasting_Glow_Foundation_02_Marble_Marble_27_ml.jpg
"Elle 18 Lasting Glow Foundation, 03 Shell, Shell, 27 ml",8901030747861,90.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/E/l/Elle_18_Lasting_Glow_Foundation_03_Shell_Shell_27_ml.jpg
"Ponds White Beauty Night Cream, 50 g",8901030747991,279.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/P/o/Ponds_White_Beauty_Night_Cream_50_g.jpg
"Elle 18 Lasting Glow Foundation, 04 Coral, Coral, 27 ml",8901030748134,99.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/E/l/Elle_18_Lasting_Glow_Foundation_04_Coral_Coral_27_ml.jpg
"Ponds BB+ Cream, Instant Spot Coverage + Natural Glow, 02 Medium 30 g",8901030749001,248.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/P/o/Ponds_BB_Cream_Instant_Spot_Coverage_Natural_Glow_02_Medium_30_g.jpg
"Lakme Color Crush Nailart, M9 Fuschia, 6 ml",8901030749094,149.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_Color_Crush_Nailart_M9_Fuschia_6_ml.jpg
"Ponds BB+ Cream, Instant Spot Coverage + Natural Glow, 01 Original 30 g",8901030749124,248.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/P/o/Ponds_BB_Cream_Instant_Spot_Coverage_Natural_Glow_01_Original_30_g.jpg
"Lakme 9to5 Naturale Matte Lipstick, Flaming Red, 3.6 g",8901030751134,499.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_9to5_Naturale_Matte_Lipstick_Flaming_Red_36_g.jpg
"Lakme 9to5 Naturale Matte Lipstick, Blush Pink, 3.6 g",8901030751165,499.00,https://www.kiranamarket.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/L/a/Lakme_9to5_Naturale_Matte_Lipstick_Blush_Pink_36_g.jpg
